id,target,ps_ind_01,ps_ind_02_cat,ps_ind_03,ps_ind_04_cat,ps_ind_05_cat,ps_ind_06_bin,ps_ind_07_bin,ps_ind_08_bin,ps_ind_09_bin,ps_ind_10_bin,ps_ind_11_bin,ps_ind_12_bin,ps_ind_13_bin,ps_ind_14,ps_ind_15,ps_ind_16_bin,ps_ind_17_bin,ps_ind_18_bin,ps_reg_01,ps_reg_02,ps_reg_03,ps_car_01_cat,ps_car_02_cat,ps_car_03_cat,ps_car_04_cat,ps_car_05_cat,ps_car_06_cat,ps_car_07_cat,ps_car_08_cat,ps_car_09_cat,ps_car_10_cat,ps_car_11_cat,ps_car_11,ps_car_12,ps_car_13,ps_car_14,ps_car_15,ps_calc_01,ps_calc_02,ps_calc_03,ps_calc_04,ps_calc_05,ps_calc_06,ps_calc_07,ps_calc_08,ps_calc_09,ps_calc_10,ps_calc_11,ps_calc_12,ps_calc_13,ps_calc_14,ps_calc_15_bin,ps_calc_16_bin,ps_calc_17_bin,ps_calc_18_bin,ps_calc_19_bin,ps_calc_20_bin
2727,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,8,1,0,0,0.6,0.7,0.998436277,7,1,-1,0,-1,4,1,1,0,1,84,3,0.316227766,0.711214768,0.366742416,3.31662479,0.3,0.2,0.1,1,3,7,5,9,2,3,6,0,2,8,1,1,1,0,1,0
2728,0,1,2,1,1,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0.9,0.5,0.501871498,5,1,1,0,0,11,1,1,2,1,103,3,0.316227766,0.670496917,0.288790582,3.31662479,0.2,0,0.7,2,3,8,3,8,2,5,5,1,1,9,0,0,1,0,0,0
2735,0,4,1,8,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0.6,0.6,0.863133825,6,0,-1,0,1,7,0,1,0,1,104,2,0.447213595,0.893398655,0.425440948,3,0.1,0.3,0.1,3,1,7,3,7,1,9,5,1,2,6,0,1,1,0,1,1
2737,0,1,1,6,0,0,1,0,0,0,0,0,0,0,0,5,0,1,0,0.2,0.3,-1,5,1,0,0,0,11,1,1,2,1,16,3,0.374165739,0.683679278,0.318590646,3,0.5,0.3,0.7,3,2,10,5,11,1,10,4,2,4,3,0,0,0,0,0,0
2742,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.5,0.3,0.74707764,9,1,0,0,0,6,0,1,2,1,77,2,0.374165739,0.772499967,0.342052628,3.464101615,0.7,0.5,0.2,4,1,9,4,9,2,4,9,1,1,4,0,1,1,0,0,1
2744,0,4,2,2,1,0,0,1,0,0,0,0,0,0,0,12,1,0,0,0.8,0.4,0.85768584,11,1,-1,0,-1,14,1,1,2,1,72,3,0.4,1.079629183,0.40938979,3.741657387,0.9,0.4,0.5,2,0,6,3,8,3,7,2,4,3,9,0,0,0,0,0,0
2745,0,3,1,8,0,6,1,0,0,0,0,0,0,0,0,13,1,0,0,0.1,0.2,-1,5,1,1,0,0,0,1,1,2,1,43,3,0.399874981,0.615389751,0.314642655,2,0.6,0.6,0.2,1,0,9,4,12,1,9,5,1,1,11,0,0,1,1,0,0
2748,0,2,1,4,0,0,0,0,1,0,0,0,0,0,0,8,1,0,0,0.9,1.8,0.989949494,11,0,-1,1,-1,7,1,1,2,1,104,3,0.447213595,1.067930338,0.42860238,3.16227766,0.2,0.5,0.9,1,2,8,3,9,0,8,6,1,2,9,0,1,1,1,1,0
2749,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0.8,1.2,0.952627944,10,1,-1,0,0,11,1,0,0,1,103,0,0.316227766,0.709877186,0.358329457,3.605551276,0.1,0.7,0.9,1,2,8,0,11,2,5,3,0,6,13,1,1,0,0,1,1
2754,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0.6,0.1,0.52141634,11,1,1,0,0,0,1,0,1,1,37,2,0.316227766,0.845381229,0.31144823,3.741657387,0.9,0,0.7,2,1,7,6,10,5,14,2,1,4,2,0,1,1,0,1,0
2758,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.7,0.4,0.87927527,11,1,-1,0,-1,11,1,1,2,1,103,3,0.316227766,0.715125834,0.358329457,3.605551276,0.3,0.2,0.8,3,3,6,1,8,2,15,7,5,3,12,0,1,0,0,0,0
2759,0,0,1,7,1,0,0,1,0,0,0,0,0,0,0,12,1,0,0,0.6,0.4,1.217066145,5,1,0,1,0,1,1,1,0,1,35,1,0.374165739,0.865130287,0.304959014,3.464101615,0.7,0.2,0.1,3,3,5,4,12,2,6,5,0,3,6,0,0,1,0,0,0
2760,0,5,3,5,1,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0.9,0.4,0.841872912,5,1,1,0,1,0,1,1,2,1,43,3,0.4,0.629754642,0.300333148,2.449489743,0.3,0.6,0.6,3,3,7,3,10,5,7,4,2,4,7,1,1,0,0,0,0
2762,0,7,4,9,1,0,0,0,0,1,0,0,0,0,0,6,0,1,0,0.7,0.3,-1,6,1,-1,0,0,11,1,1,0,1,67,2,0.374165739,0.676463824,0.366606056,3.16227766,0.7,0.4,0.6,1,3,8,3,10,4,4,4,2,2,7,0,1,1,0,0,0
2766,0,3,1,0,1,-1,0,0,0,1,0,0,0,0,0,8,1,0,0,0.6,0.6,1.231614794,8,1,1,0,0,14,-1,1,0,1,60,1,0.316227766,0.61356902,0.307083051,3,0.6,0.3,0.5,1,3,9,2,11,2,13,10,0,3,7,0,0,0,0,0,0
2768,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0.6,0.9,1.226529657,11,1,-1,0,-1,14,1,0,2,1,49,3,0.4,0.846858561,-1,3.741657387,0.2,0.3,0,5,0,9,3,9,3,14,4,1,5,12,0,1,1,1,0,0
2770,0,3,1,6,1,1,0,1,0,0,0,0,0,0,0,7,1,0,0,0.9,1.2,0.60259854,11,0,0,0,1,14,1,1,2,1,68,3,0.447213595,0.855294643,0.360555128,3,0,0,0.8,2,2,9,2,11,2,8,8,0,5,7,0,0,1,0,1,1
2771,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0,8,1,0,0,0.9,1.2,1.261199826,11,1,-1,0,-1,1,1,1,1,1,70,3,0.4,0.844048195,0.396232255,3.31662479,0.2,0.5,0.9,2,0,10,3,10,2,8,5,3,5,10,0,1,1,0,0,0
2773,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.7,0.5,0.762397534,6,0,-1,0,1,10,1,1,0,1,28,3,0.374165739,0.862439362,0.382099464,3.16227766,0.8,0.7,0.1,3,2,7,3,10,1,5,9,2,4,10,0,0,0,1,0,0
2775,0,1,1,4,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0,0,-1,10,0,-1,0,1,15,1,1,0,1,5,2,0.4,0.800116211,0.4,2.645751311,0.7,0.5,0.5,2,4,8,1,7,4,8,4,2,7,11,0,0,1,1,0,1
2779,0,5,1,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.7,0.7,0.629980158,7,0,-1,0,-1,15,1,1,2,1,5,2,0.424264069,0.994769378,0.4,3,0.2,0.1,0.1,2,0,7,2,8,3,6,3,2,4,7,0,1,1,1,1,1
2780,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.3,0.714142843,3,1,0,0,0,0,0,1,2,1,87,3,0.316227766,0.687776992,0.294448637,3.31662479,0.9,0.5,0,3,0,8,1,9,3,6,6,4,2,7,0,0,1,0,1,1
2781,0,6,3,4,1,0,0,0,0,1,0,0,0,0,0,13,1,0,0,0.6,0.6,1.383383533,8,1,-1,0,1,14,1,1,0,1,42,2,0.4,0.753586466,0.393700394,3.31662479,0.7,0.2,0.1,2,1,8,1,12,3,5,7,2,6,9,0,0,0,0,0,0
2784,0,0,2,6,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0.1,0.2,-1,11,1,0,0,0,0,1,1,2,1,87,3,0.316227766,0.66528438,0.294448637,3,0.4,0.5,0,0,2,8,2,11,2,12,9,1,0,6,0,1,1,1,0,0
2785,0,1,1,8,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0.6,1.2,1.732952683,11,1,-1,0,-1,0,1,1,2,1,87,3,0.316227766,0.770269487,0.36152455,3.605551276,0.2,0.3,0.3,2,0,8,3,7,1,6,4,1,3,9,1,0,0,0,1,1
2787,0,3,1,8,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0.6,0.4,0.962418828,10,1,-1,0,1,6,1,1,0,1,77,2,0.374165739,0.721954991,0.387427413,3.16227766,0.3,0.9,0.8,2,1,8,3,9,3,13,3,1,4,11,0,0,1,1,0,0
2788,0,0,1,5,1,0,0,1,0,0,0,0,0,0,0,8,1,0,0,0,1.6,1.559647396,11,1,-1,0,-1,0,1,0,2,1,54,3,0.4,1.06436067,0.382622529,3.605551276,0.9,0.2,0.9,3,1,7,3,9,2,9,7,2,1,4,0,0,0,0,0,0
2789,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0.5,0.2,0.546008242,11,1,-1,0,-1,11,1,1,3,1,99,2,0.316227766,0.616793227,0.392428337,2.449489743,0.5,0.4,0.9,2,3,8,3,10,3,14,3,0,4,6,0,1,0,0,1,0
2798,0,0,1,7,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0.9,0.7,0.762807315,11,1,-1,0,-1,4,1,0,0,1,84,3,0.316227766,0.84060191,0.366742416,3.741657387,0.8,0.8,0.4,3,3,7,2,8,4,12,5,2,6,9,0,1,1,0,1,0
2799,0,2,1,6,0,0,1,0,0,0,0,0,0,0,0,12,0,1,0,0.7,0.2,0.628987281,7,1,-1,0,-1,1,1,1,2,1,64,3,0.316227766,0.591538127,0.361939221,2.645751311,0.7,0.1,0.2,5,1,9,4,10,2,7,5,0,1,9,1,1,1,0,1,0
2803,0,1,1,4,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.7,0.4,0.700892288,7,1,-1,0,-1,11,1,1,2,1,16,3,0.374165739,0.749531534,0.388715835,3.464101615,0.4,0.8,0.8,1,1,8,2,7,3,7,4,0,2,10,0,1,0,0,1,0
2806,0,3,4,11,1,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0.6,0.6,0.380788655,11,0,1,0,1,0,1,0,2,1,78,3,0.4,0.940526932,0.328785645,3.605551276,0.4,0,0.8,4,3,8,6,9,3,10,2,2,6,9,0,1,0,1,0,0
2809,0,2,2,2,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0.8,0.3,0.654312616,6,1,-1,0,0,11,1,1,0,1,76,2,0.316227766,0.789562595,0.379473319,3.605551276,0.3,0.5,0.3,3,2,8,4,8,3,10,5,1,5,8,0,1,1,1,1,0
2810,0,1,3,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.4,0.4,1.034105894,11,1,-1,0,-1,11,1,1,2,1,99,2,0.316227766,0.634900916,0.368781778,3,0.2,0.7,0.8,4,3,8,4,9,2,5,4,2,6,6,0,1,0,0,1,0
2816,0,5,1,5,0,6,0,0,1,0,0,0,0,0,0,10,0,0,0,0.5,0.2,0.642748007,7,1,-1,0,-1,0,1,1,2,1,87,3,0.316227766,0.691178177,0.36152455,3.16227766,0.9,0.2,0.5,1,4,9,2,10,3,6,5,0,3,8,0,1,1,0,0,0
2818,0,0,2,0,1,4,1,0,0,0,0,0,0,0,0,7,1,0,0,0.8,0.6,0.965012953,10,1,-1,0,1,1,1,1,0,1,65,1,0.315277655,0.494034663,0.352136337,1.732050808,0.6,0.4,0.5,3,2,10,4,9,3,12,4,1,4,10,0,0,0,1,1,0
2820,0,4,1,2,1,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0.6,0.4,0.924324077,7,1,-1,0,-1,6,1,1,3,1,27,3,0.374165739,0.783727188,0.390768474,3.464101615,0.4,0.8,0.5,3,3,8,2,10,3,7,5,0,5,5,0,1,1,0,1,0
2822,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.7,0.5,0.769334128,6,1,-1,0,0,11,1,1,0,1,104,2,0.4,0.98805887,0.376164858,3.464101615,0.1,0.2,0.3,1,4,10,3,10,3,5,6,1,1,7,1,0,0,0,1,0
2823,0,5,2,3,1,0,0,1,0,0,0,0,0,0,0,12,1,0,0,0.8,0.8,1.101986842,7,1,-1,0,-1,10,1,1,2,1,28,3,0.374165739,0.733848116,0.378813939,2.828427125,0.4,0.3,0.6,4,2,9,3,11,2,9,4,1,1,11,0,1,1,0,1,0
2824,0,1,2,3,1,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0.1,0.1,-1,11,1,1,0,0,1,1,1,2,1,70,3,0.374165739,0.819582135,0.33015148,3.464101615,0.1,0.6,0.4,3,1,7,2,9,3,8,1,0,2,5,0,0,0,0,1,0
2826,0,0,1,7,0,1,1,0,0,0,0,0,0,0,0,7,0,0,1,0.9,0.6,1.101986842,7,1,-1,0,-1,11,1,0,0,1,36,3,0.374165739,0.894865981,0.379341535,3.741657387,0.7,0.1,0,2,4,9,3,9,2,9,8,2,2,4,0,1,1,0,0,0
2827,0,4,1,7,0,0,0,0,0,1,0,0,0,0,0,11,1,0,0,0.6,0.9,1.212435565,4,0,-1,0,1,11,0,1,0,1,30,3,0.446989933,0.960500902,0.452769257,3.16227766,0.2,0.7,0.3,3,2,8,3,9,1,5,4,2,2,7,1,0,0,0,0,0
2830,0,4,1,3,0,1,1,0,0,0,0,0,0,0,0,7,1,0,0,0.6,0.2,0.503115295,11,1,-1,0,-1,1,1,1,2,1,64,3,0.316227766,0.657443081,0.361939221,3.16227766,0.6,0.8,0.8,3,4,6,1,8,3,13,4,2,5,4,0,1,1,0,1,1
2833,0,1,1,4,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.2,0.3,-1,7,1,-1,0,-1,11,1,1,2,1,99,2,0.316227766,0.608259269,0.368781778,2.828427125,0.1,0,0.8,2,1,6,1,10,1,7,3,2,3,8,0,1,0,0,1,0
2839,0,4,1,8,0,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.9,0.6,0.798435971,11,1,-1,0,-1,1,1,1,2,1,65,3,0.316227766,0.572167836,0.350713558,2.645751311,0.3,0.8,0,2,1,8,6,12,1,8,5,0,5,6,0,0,1,0,1,1
2844,0,4,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.9,1.6,1.662640972,11,1,0,0,1,4,1,1,2,1,12,3,0.4,0.821709566,0.327871926,3.31662479,0.6,0.4,0.9,1,1,5,4,7,4,10,12,2,5,9,0,1,1,0,0,1
2846,0,2,2,0,1,4,0,0,0,1,0,0,0,0,0,13,1,0,0,0.9,0.6,-1,4,1,-1,0,1,11,1,1,0,1,103,2,0.316227766,0.705190321,0.358329457,3.464101615,0.5,0.6,0.3,2,1,9,3,9,1,12,6,0,1,8,0,1,1,0,1,0
2849,0,3,2,1,1,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0.7,0.6,0.964365076,8,1,-1,0,0,10,1,1,0,1,28,3,0.387298335,1.038626417,0.382099464,3.464101615,0.7,0.9,0.4,1,4,6,3,10,4,7,7,0,2,6,0,0,1,0,0,0
2852,0,1,1,3,0,0,0,0,1,0,0,0,0,0,0,13,1,0,0,0.5,0.7,1.130265456,11,0,-1,0,-1,0,1,1,0,1,86,3,0.445421149,0.710357261,0.411703777,2,0.7,0.6,0.8,2,2,8,1,9,2,16,3,1,3,7,0,1,1,0,0,1
2853,0,1,2,0,0,-1,0,1,0,0,0,0,1,0,1,10,0,0,0,0.9,0.7,1.160818677,6,1,1,0,0,0,-1,1,2,1,88,3,0.4,0.834199275,0.328937684,3.31662479,0.3,0,0.5,3,1,9,2,10,2,6,0,1,6,10,0,1,1,0,1,1
2855,0,0,1,9,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0.4,0,0.555090083,7,1,-1,0,-1,11,1,1,2,1,19,3,0.316227766,0.590226879,0.384057287,2.236067978,0.6,0.6,0.7,1,2,7,3,10,1,9,7,1,3,8,0,1,1,0,0,0
2860,0,0,1,6,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.2,0.2,-1,6,1,-1,0,1,1,1,0,0,1,65,3,0.316227766,0.717303836,0.352136337,3.605551276,0.2,0.4,0.8,3,1,8,3,12,5,11,6,4,7,11,0,0,0,1,0,0
2861,1,1,1,6,1,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0.6,0.7,1.124444307,11,1,-1,0,-1,6,1,1,2,1,104,3,0.447213595,1.019692467,-1,3.605551276,0.7,0.3,0.9,1,2,8,4,11,3,8,7,3,1,5,0,0,0,0,0,0
2863,0,1,1,4,1,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0.7,0.3,0.744983221,11,1,-1,0,-1,1,1,1,2,1,40,2,0.423792402,0.604647975,0.394968353,2,0.4,0,0.2,1,3,7,2,9,5,8,3,2,2,5,0,1,1,0,1,1
2870,0,2,1,9,0,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.5,0.3,0.774193128,7,1,-1,0,-1,6,1,1,2,1,104,3,0.374165739,0.615569346,0.393192065,2.645751311,0.3,0.7,0.4,2,2,8,3,9,4,12,5,2,5,17,0,1,1,1,0,1
2876,1,0,1,8,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0.6,0.4,0.900347155,8,0,-1,0,0,7,1,1,0,1,92,3,0.4,0.661625222,0.404598567,2.449489743,0.1,0.8,0.6,4,3,8,5,12,2,6,4,0,3,17,0,0,1,0,1,0
2877,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.9,0.2,0.643234017,7,1,-1,0,-1,11,1,0,2,1,17,2,0.374165739,0.94196252,0.390384426,3.741657387,0.3,0.1,0,3,1,9,5,10,3,8,2,2,4,7,0,0,0,0,0,0
2879,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.1,0.1,-1,11,0,-1,0,-1,10,1,1,2,1,83,2,0.424264069,1.040283655,0.400998753,3.31662479,0.1,0.9,0.8,0,1,8,3,11,1,6,6,1,5,10,1,1,1,0,0,0
2880,0,3,3,4,1,0,0,1,0,0,0,0,0,0,0,8,1,0,0,0.2,0.2,-1,11,1,-1,0,-1,1,1,0,2,1,51,2,0.4,0.973088293,0.401746189,3.741657387,0.9,0.2,0.9,3,2,8,4,10,1,7,5,5,3,4,0,0,1,0,1,0
2881,0,0,1,4,1,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0.4,0,-1,9,1,0,0,0,1,1,1,2,1,64,3,0.316227766,0.697545875,0.301662063,3.464101615,0.4,0.2,0.6,2,0,8,3,7,3,9,4,2,2,4,0,1,1,0,1,0
2884,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0.3,0,-1,6,1,-1,0,1,4,1,1,0,1,12,3,0.4,0.749683129,0.370809924,3.31662479,0.6,0.9,0.3,0,1,6,3,10,2,5,5,1,2,5,1,0,0,0,0,1
2885,0,3,1,1,0,-1,1,0,0,0,0,0,0,0,0,4,1,0,0,0.6,0.4,0.91070028,9,1,0,0,0,1,-1,1,2,1,64,3,0.316227766,0.665951752,0.301662063,3.31662479,0.6,0.1,0.4,0,5,8,0,8,2,8,4,2,2,5,0,0,1,0,0,0
2890,0,2,3,5,1,1,0,0,0,1,0,0,0,0,0,11,1,0,0,0.9,1.2,1.256980509,11,1,-1,0,-1,1,1,1,2,1,64,3,0.316227766,0.608378145,0.361939221,2.828427125,0,0.2,0,3,3,9,1,8,3,7,6,4,3,11,0,0,0,0,1,0
2891,0,1,1,7,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0.9,1.1,1.19058809,10,1,-1,0,0,1,1,1,0,1,74,2,0.374165739,0.796842944,0.371618084,3.605551276,0.2,0.9,0.9,2,3,8,4,10,2,6,3,2,2,3,0,0,1,0,0,1
2894,0,1,1,8,0,0,1,0,0,0,0,0,0,0,0,12,0,1,0,0.7,1.1,1.279159881,11,1,-1,0,-1,1,1,1,2,1,65,3,0.316227766,0.708697443,0.352136337,3.605551276,0.9,0.6,0.1,2,1,9,5,7,3,10,4,2,1,4,0,1,1,1,0,0
2896,0,0,1,4,1,0,0,0,0,1,0,0,0,0,0,13,0,1,0,0.9,1,0.955902715,10,1,-1,0,1,4,1,1,0,1,104,2,0.4,0.732142785,0.393827373,3.16227766,0.6,0.2,0.5,1,2,7,3,7,2,7,3,1,2,6,0,1,0,1,0,0
2900,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.4,0,0.738241153,11,1,-1,0,-1,4,1,1,2,1,12,3,0.4,0.729895838,0.370809924,3.31662479,0,0.8,0.7,3,2,7,6,7,4,11,6,3,3,4,0,1,1,0,1,0
2901,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.5,0.3,0.485412196,7,0,-1,0,-1,10,1,1,2,1,83,2,0.408411557,0.706449041,0.397492138,2.236067978,0.2,0.5,0.7,4,2,9,3,12,5,11,5,0,5,9,0,0,0,0,0,0
2902,0,2,1,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.9,0.3,0.653834841,5,1,-1,0,-1,4,0,1,2,1,12,3,0.4,0.699571888,0.370809924,3,0.6,0.8,0.4,2,5,9,4,10,4,7,5,4,1,9,0,1,1,0,0,0
2904,0,7,1,3,1,0,0,1,0,0,0,0,0,0,0,7,0,1,0,0.7,0.7,0.377491722,11,0,1,8,1,13,1,0,2,1,20,3,0.447213595,1.265743828,0.371483512,3.605551276,0.2,0.9,0.2,3,2,6,3,8,1,7,3,3,5,12,0,1,1,0,0,0
2905,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.8,0.5,0.893028555,3,1,-1,0,-1,6,1,1,2,1,27,3,0.374165739,0.682060563,0.390768474,3,0.9,0.9,0.2,0,0,7,3,11,4,8,4,0,0,5,0,1,1,1,1,0
2908,0,0,1,7,1,4,0,1,0,0,0,0,0,0,0,8,1,0,0,0.8,0.3,1.876166304,11,1,0,1,1,12,1,1,0,1,104,3,0.374165739,0.740518581,0.325576412,3.464101615,0.3,0.9,0.4,4,3,10,3,9,3,6,5,2,6,10,0,1,1,0,0,0
2910,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.7,0.4,0.808548081,11,1,-1,0,-1,14,1,1,3,1,42,2,0.399749922,0.575929002,0.377491722,2,0.3,0.4,0.2,2,5,7,2,7,2,10,6,0,6,6,0,0,1,0,1,0
2911,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,11,1,0,0,0.3,0,0.920937023,11,0,-1,0,-1,15,1,0,2,1,5,2,0.447213595,1.238041976,0.4,3.741657387,0.7,0.8,0,3,5,9,2,10,2,11,4,1,6,8,0,0,1,0,1,0
2912,0,5,1,2,1,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0.9,0.5,-1,11,1,-1,0,-1,7,1,1,2,1,92,3,0.374165739,0.783468132,0.392683078,3.31662479,0,0.6,0.7,2,1,7,6,9,3,12,5,0,1,8,0,0,1,0,1,0
2914,0,2,1,8,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.4,0,-1,7,1,-1,0,-1,0,1,1,2,1,104,3,0.424264069,0.703503628,0.386134691,2.449489743,0.7,0.1,0.3,1,1,6,3,8,0,12,3,1,2,6,1,1,0,1,1,0
2919,0,7,2,0,1,4,0,0,1,0,0,0,0,0,0,11,1,0,0,0.8,0.9,1.377270852,6,1,-1,0,1,6,1,1,0,1,27,1,0.374165739,0.720407942,0.390768474,3.31662479,0.7,0.6,0.7,4,3,8,2,10,4,11,3,3,1,11,0,1,1,1,0,0
2920,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0.7,0.3,0.66473679,11,1,-1,0,-1,0,1,1,1,1,34,2,0.4,0.795610374,-1,3.31662479,0.2,0.1,0.9,3,3,8,4,4,5,9,6,1,3,9,0,0,0,0,0,0
2922,0,3,1,3,0,0,0,1,0,0,0,0,0,0,0,12,0,1,0,0.9,0.6,1.030473192,7,1,-1,0,-1,7,1,1,2,1,104,3,0.4,0.934254023,0.41761226,3.31662479,0.3,0.8,0.5,1,1,6,2,9,2,7,3,2,2,11,0,1,1,1,1,1
2923,0,7,1,8,1,0,0,0,0,1,0,0,0,0,0,13,0,0,0,0.9,0.6,-1,6,0,-1,1,1,17,1,1,0,1,104,2,0.446542271,0.486491062,0.435315977,0,0.9,0.8,0.5,2,0,7,3,7,3,4,5,3,7,5,0,1,0,0,0,0
2926,0,0,1,5,1,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0.3,0.2,-1,7,1,1,0,1,1,1,0,2,1,25,3,0.374165739,0.850340233,-1,3.741657387,0.9,0.2,0.9,4,1,9,1,10,2,10,4,1,2,10,0,1,0,0,0,0
2927,0,0,1,6,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0.4,0,0.652878243,6,1,-1,0,0,1,1,1,0,1,85,3,0.424264069,0.854847625,0.415932687,3.16227766,0.1,0.2,0,3,1,8,1,5,4,5,8,3,6,10,0,0,1,1,1,0
2930,0,1,1,9,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0.5,0,0.590021186,10,1,-1,0,0,0,1,1,0,1,46,3,0.4,0.794947891,0.366333182,3.31662479,0.7,0.6,0.3,3,0,10,3,8,3,15,5,3,5,10,0,1,1,0,0,0
2933,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.1,0.2,-1,11,1,-1,0,-1,0,1,0,2,1,87,3,0.316227766,0.822134392,0.36152455,3.741657387,0.4,0.6,0.9,4,1,8,2,10,0,12,2,0,3,9,0,1,0,1,0,0
2935,0,4,1,6,0,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.9,1.3,1.67182535,11,1,1,0,1,0,1,1,2,1,87,3,0.316227766,0.750481939,0.294448637,3.605551276,0.2,0.8,0.9,3,1,8,1,8,1,14,6,1,4,12,0,0,0,1,1,0
2938,1,2,1,4,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0.9,0.9,1.143459663,11,1,-1,0,-1,4,0,1,2,1,50,2,0.4,0.70549789,0.394334883,3,0.9,0.8,0.6,1,2,9,3,11,5,6,7,0,4,3,0,1,1,0,1,0
2944,0,1,1,8,1,0,0,0,0,1,0,0,0,0,0,12,1,0,0,0.9,0.3,0.49560569,5,1,0,0,1,11,1,1,3,1,57,2,0.399749922,0.500660721,-1,0,0.2,0.2,0.4,3,3,7,4,8,1,7,3,0,3,5,0,0,1,0,0,0
2945,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0.8,0.2,0.954921463,11,1,-1,0,-1,6,1,1,2,1,26,3,0.4,0.614359843,0.390768474,2.449489743,0.7,0.6,0.2,2,2,8,1,10,2,9,9,2,1,5,0,0,1,0,0,1
2948,0,6,1,4,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0.9,0.5,0.832165849,4,1,-1,2,0,11,0,1,4,1,94,0,0.374165739,0.787335185,0.430116263,3.605551276,0.5,0.8,0.9,4,3,7,3,10,3,8,1,1,2,7,0,0,0,0,0,0
2950,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,6,0,0,1,0.1,0.3,-1,8,1,-1,0,0,0,0,1,0,1,32,1,0.316227766,0.665346489,0.36152455,3.31662479,0.5,0.6,0.4,3,4,8,4,9,0,3,2,3,1,7,1,1,0,0,0,0
2951,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.7,0.3,0.991526601,7,1,0,0,1,11,1,1,2,1,17,2,0.374165739,0.846431498,0.32572995,3.464101615,0.5,0.6,0.6,3,5,10,4,8,4,12,6,1,3,8,0,1,0,0,1,0
